simTime,MCC_idx,packet_is_loss
2.50005048,4,0
2.50006048,2,0
2.50007048,1,0
2.60003048,2,0
2.60005048,4,0
2.60006048,2,0
2.70003048,4,0
2.70004048,0,0
2.70005048,3,0
2.70006048,0,0
2.70007048,1,0
2.80003048,2,0
2.80004048,0,0
2.80005048,4,0
2.80007048,2,0
2.90003048,3,0
2.90004048,4,0
2.90006048,0,0
3.00003048,1,0
3.00004048,0,0
3.00005048,1,0
3.00006048,4,0
3.00007048,0,0
3.10003048,1,0
3.10004048,4,0
3.10005048,3,0
3.10006048,2,0
3.10007048,3,0
3.20003048,2,0
3.20004048,3,0
3.20005048,0,0
3.20006048,4,0
3.20007048,2,0
3.30003048,3,0
3.30004048,0,0
3.30005048,3,0
3.30006048,1,0
3.40003048,3,0
3.40005048,4,0
3.40006048,0,0
3.40007048,1,0
3.50003048,3,0
3.50004048,2,0
3.50005048,4,0
3.50006048,2,0
3.50007048,3,0
3.60003048,1,0
3.60004048,4,0
3.60005048,1,0
3.60006048,4,0
3.60007048,1,0
3.70003048,2,0
3.70004048,3,0
3.70005048,1,0
3.70007048,2,0
3.80003048,3,0
3.80005048,3,0
3.80006048,4,0
3.80007048,2,0
3.90003048,3,0
3.90004048,2,0
3.90005048,0,0
3.90007048,3,0
4.00003048,4,0
4.00005048,4,0
4.00006048,1,0
4.00007048,0,0
4.10003048,3,0
4.10004048,0,0
4.10005048,1,0
4.10007048,0,0
4.20003048,4,0
4.20004048,2,0
4.20005048,1,0
4.20007048,2,0
4.30003048,1,0
4.30004048,2,0
4.30005048,1,0
4.30007048,3,0
4.40003048,4,0
4.40005048,0,0
4.40006048,2,0
4.50003048,1,0
4.50004048,0,0
4.50005048,3,0
4.50006048,2,0
4.50007048,3,0
4.60003048,1,0
4.60004048,3,0
4.60005048,0,0
4.60007048,2,0
4.70003048,1,0
4.70004048,0,0
4.70005048,3,0
4.70006048,0,0
4.70007048,1,0
4.80003048,3,0
4.80004048,0,0
4.80006048,0,0
4.80007048,3,0
4.90003048,4,0
4.90004048,0,0
4.90005048,4,0
4.90006048,0,0
4.90007048,3,0
5.00003048,3,0
5.00004048,2,0
5.00005048,4,0
5.00006048,2,0
5.00007048,3,0
5.10003048,3,0
5.10005048,1,0
5.10007048,0,0
5.20003048,4,0
5.20004048,3,0
5.20005048,4,0
5.20006048,2,0
5.30003048,1,0
5.30004048,4,0
5.30005048,0,0
5.30006048,4,0
5.30007048,1,0
5.40003048,1,0
5.40004048,2,0
5.40005048,0,0
5.40007048,0,0
5.50003048,1,0
5.50004048,3,0
5.50006048,1,0
5.60003048,3,0
5.60004048,2,0
5.60005048,1,0
5.60006048,4,0
5.60007048,2,0
5.70003048,4,0
5.70005048,4,0
5.70006048,1,0
5.80003048,3,0
5.80004048,4,0
5.80005048,1,0
5.80006048,2,0
5.90003048,3,0
5.90004048,2,0
5.90005048,0,0
5.90006048,1,0
5.90007048,0,0
6.00003048,3,0
6.00004048,2,0
6.00005048,1,0
6.00007048,3,0
6.10003048,4,0
6.10004048,2,0
6.10005048,0,0
6.10007048,2,0
6.20003048,4,0
6.20004048,2,0
6.20005048,4,0
6.20006048,2,0
6.20007048,3,0
6.30003048,4,0
6.30004048,3,0
6.30005048,4,0
6.30007048,2,0
6.40003048,4,0
6.40004048,0,0
6.40005048,1,0
6.40006048,2,0
6.40007048,1,0
6.50003048,3,0
6.50004048,2,0
6.50005048,4,0
6.50007048,3,0
6.60003048,1,0
6.60004048,0,0
6.60005048,1,0
6.60006048,2,0
6.60007048,1,0
6.70003048,1,0
6.70004048,2,0
6.70005048,0,0
6.70006048,2,0
6.80003048,4,0
6.80004048,3,0
6.80005048,4,0
6.80007048,0,0
6.90003048,2,0
6.90004048,3,0
6.90005048,1,0
6.90006048,4,0
6.90007048,2,0
7.00003048,3,0
7.00004048,2,0
7.00005048,1,0
7.00007048,0,0
7.10003048,2,0
7.10004048,0,0
7.10005048,3,0
7.10006048,0,0
7.20003048,1,0
7.20004048,4,0
7.20005048,3,0
7.20006048,2,0
7.20007048,3,0
7.30003048,1,0
7.30004048,2,0
7.30005048,3,0
7.30006048,4,0
7.30007048,0,0
7.40003048,1,0
7.40004048,0,0
7.40006048,1,0
7.40007048,2,0
7.50003048,3,0
7.50004048,2,0
7.50005048,1,0
7.50007048,3,0
7.60003048,3,0
7.60004048,2,0
7.60005048,4,0
7.60006048,2,0
7.60007048,1,0
7.70003048,1,0
7.70004048,0,0
7.70006048,1,0
7.70007048,2,0
7.80003048,1,0
7.80004048,2,0
7.80005048,4,0
7.80007048,2,0
7.90003048,4,0
7.90004048,2,0
7.90005048,0,0
7.90006048,4,0
7.90007048,0,0
8.00003048,4,0
8.00004048,3,0
8.00006048,0,0
8.00007048,2,0
8.10003048,1,0
8.10004048,0,0
8.10006048,2,0
8.10007048,3,0
8.20003048,1,0
8.20004048,2,0
8.20005048,0,0
8.20007048,1,0
8.30003048,4,0
8.30004048,3,0
8.30005048,0,0
8.30006048,1,0
8.40003048,1,0
8.40004048,3,0
8.40005048,1,0
8.40006048,0,0
8.40007048,2,0
8.50003048,2,0
8.50004048,3,0
8.50005048,4,0
8.50006048,1,0
8.60003048,1,0
8.60004048,4,0
8.60005048,3,0
8.60006048,1,0
8.60007048,2,0
8.70003048,1,0
8.70004048,0,0
8.70006048,2,0
8.70007048,3,0
8.80003048,3,0
8.80004048,4,0
8.80005048,3,0
8.80006048,4,0
8.80007048,1,0
8.90003048,4,0
8.90004048,3,0
8.90005048,0,0
8.90006048,2,0
8.90007048,3,0
9.00003048,1,0
9.00004048,2,0
9.00005048,3,0
9.00006048,0,0
9.00007048,1,0
9.10003048,3,0
9.10004048,4,0
9.10005048,1,0
9.10007048,0,0
9.20003048,3,0
9.20004048,2,0
9.20005048,3,0
9.20006048,4,0
9.20007048,1,0
9.30003048,1,0
9.30004048,4,0
9.30006048,0,0
9.40003048,4,0
9.40005048,0,0
9.40007048,1,0
9.50003048,1,0
9.50004048,0,0
9.50005048,4,0
9.50006048,2,0
9.50007048,0,0
9.60003048,1,0
9.60004048,4,0
9.60005048,3,0
9.60006048,4,0
9.60007048,1,0
9.70003048,4,0
9.70004048,0,0
9.70005048,4,0
9.70007048,0,0
9.80003048,1,0
9.80004048,4,0
9.80005048,3,0
9.80006048,4,0
9.80007048,2,0
9.90003048,3,0
9.90004048,4,0
9.90006048,2,0
10.00003048,3,0
10.00004048,2,0
10.00005048,1,0
10.00006048,2,0
10.10003048,1,0
10.10004048,2,0
10.10005048,3,0
10.10006048,0,0
10.10007048,1,0
10.20003048,4,0
10.20004048,0,0
10.20005048,1,0
10.20006048,0,0
10.20007048,3,0
10.30003048,1,0
10.30004048,0,0
10.30005048,4,0
10.30006048,0,0
10.30007048,3,0
10.40003048,2,0
10.40004048,4,0
10.40005048,1,0
10.40006048,4,0
10.40007048,3,0
10.50003048,1,0
10.50004048,2,0
10.50005048,1,0
10.50006048,2,0
10.50007048,3,0
10.60003048,3,0
10.60004048,0,0
10.60006048,0,0
10.60007048,3,0
10.70003048,3,0
10.70004048,0,0
10.70006048,4,0
10.70007048,3,0
10.80003048,1,0
10.80004048,0,0
10.80005048,3,0
10.80006048,1,0
10.90003048,1,0
10.90004048,3,0
10.90005048,1,0
10.90006048,0,0
10.90007048,2,0
11.00003048,1,0
11.00004048,0,0
11.00005048,1,0
11.00006048,4,0
11.00007048,2,0
11.10003048,4,0
11.10005048,4,0
11.10007048,2,0
11.20003048,3,0
11.20004048,2,0
11.20005048,1,0
11.20006048,4,0
11.20007048,2,0
11.30003048,4,0
11.30005048,0,0
11.30006048,1,0
11.30007048,0,0
11.40003048,3,0
11.40004048,0,0
11.40005048,1,0
11.40007048,3,0
11.50003048,4,0
11.50005048,3,0
11.50006048,4,0
11.50007048,1,0
11.60003048,2,0
11.60005048,4,0
11.60006048,0,0
11.60007048,3,0
11.70003048,1,0
11.70004048,3,0
11.70005048,4,0
11.70006048,0,0
11.70007048,2,0
11.80003048,4,0
11.80004048,0,0
11.80005048,1,0
11.80006048,0,0
11.90003048,3,0
11.90004048,4,0
11.90005048,3,0
11.90006048,1,0
11.90007048,0,0
12.00003048,3,0
12.00004048,0,0
12.00005048,3,0
12.00006048,1,0
12.00007048,2,0
12.10003048,1,0
12.10004048,3,0
12.10006048,1,0
12.10007048,0,0
12.20003048,4,0
12.20004048,3,0
12.20005048,1,0
12.20006048,2,0
12.20007048,0,0
12.30003048,2,0
12.30004048,4,0
12.30005048,0,0
12.30006048,2,0
12.30007048,1,0
12.40003048,1,0
12.40004048,0,0
12.40005048,1,0
12.40006048,0,0
12.40007048,1,0
12.50003048,3,0
12.50005048,3,0
12.50006048,1,0
12.50007048,3,0
12.60003048,2,0
12.60004048,4,0
12.60005048,3,0
12.60006048,2,0
12.60007048,3,0
12.70003048,4,0
12.70004048,3,0
12.70005048,0,0
12.70007048,1,0
12.80003048,1,0
12.80004048,3,0
12.80006048,4,0
12.80007048,0,0
12.90003048,2,0
12.90004048,3,0
12.90005048,1,0
12.90006048,4,0
12.90007048,3,0
13.00003048,1,0
13.00004048,4,0
13.00005048,0,0
13.00006048,4,0
13.00007048,3,0
13.10003048,2,0
13.10004048,0,0
13.10005048,4,0
13.10006048,0,0
13.20003048,3,0
13.20004048,4,0
13.20005048,3,0
13.20006048,1,0
13.30003048,2,0
13.30004048,4,0
13.30005048,3,0
13.30006048,4,0
13.30007048,2,0
13.40003048,3,0
13.40004048,2,0
13.40005048,1,0
13.40007048,0,0
13.50003048,3,0
13.50004048,2,0
13.50005048,4,0
13.50006048,0,0
13.60003048,4,0
13.60004048,2,0
13.60005048,4,0
13.60007048,0,0
13.70003048,4,0
13.70005048,1,0
13.70006048,2,0
13.70007048,1,0
13.80003048,4,0
13.80004048,0,0
13.80005048,4,0
13.80006048,2,0
13.80007048,1,0
13.90003048,4,0
13.90004048,3,0
13.90006048,4,0
13.90007048,3,0
14.00003048,2,0
14.00005048,0,0
14.00006048,4,0
14.00007048,0,0
14.10003048,2,0
14.10004048,4,0
14.10005048,3,0
14.10006048,2,0
14.20003048,3,0
14.20004048,0,0
14.20006048,0,0
14.20007048,3,0
14.30003048,2,0
14.30004048,3,0
14.30005048,0,0
14.30006048,4,0
14.30007048,0,0
14.40003048,3,0
14.40004048,4,0
14.40006048,0,0
14.40007048,3,0
14.50003048,4,0
14.50005048,0,0
14.50006048,2,0
14.60003048,2,0
14.60004048,0,0
14.60005048,1,0
14.60006048,4,0
14.60007048,0,0
14.70003048,1,0
14.70004048,2,0
14.70005048,0,0
14.70006048,2,0
14.70007048,3,0
14.80003048,3,0
14.80004048,4,0
14.80005048,0,0
14.80007048,0,0
14.90003048,3,0
14.90004048,4,0
14.90006048,2,0
14.90007048,3,0
15.00003048,4,0
15.00004048,0,0
15.00005048,1,0
15.00007048,0,0
15.10003048,3,0
15.10004048,0,0
15.10005048,1,0
15.10006048,2,0
15.10007048,3,0
15.20003048,4,0
15.20004048,0,0
15.20006048,0,0
15.20007048,2,0
15.30003048,2,0
15.30004048,0,0
15.30005048,1,0
15.30007048,1,0
15.40003048,2,0
15.40005048,0,0
15.40006048,4,0
15.40007048,2,0
15.50003048,4,0
15.50004048,2,0
15.50005048,4,0
15.50006048,2,0
15.50007048,1,0
15.60003048,4,0
15.60005048,3,0
15.60006048,2,0
15.70003048,4,0
15.70004048,3,0
15.70005048,0,0
15.70006048,2,0
15.80003048,4,0
15.80005048,1,0
15.80006048,4,0
15.80007048,3,0
15.90003048,3,0
15.90004048,0,0
15.90006048,0,0
15.90007048,2,0
16.00003048,4,0
16.00004048,0,0
16.00005048,4,0
16.00007048,2,0
16.10003048,4,0
16.10004048,2,0
16.10005048,3,0
16.10006048,2,0
16.10007048,1,0
16.20003048,3,0
16.20004048,4,0
16.20005048,1,0
16.20007048,2,0
16.30003048,2,0
16.30004048,3,0
16.30006048,0,0
16.40003048,4,0
16.40004048,2,0
16.40005048,1,0
16.40006048,4,0
16.40007048,0,0
16.50003048,4,0
16.50004048,0,0
16.50006048,2,0
16.50007048,3,0
16.60003048,1,0
16.60004048,3,0
16.60005048,1,0
16.60006048,0,0
16.70003048,3,0
16.70004048,4,0
16.70006048,1,0
16.70007048,0,0
16.80003048,4,0
16.80005048,3,0
16.80006048,0,0
16.80007048,1,0
16.90003048,4,0
16.90004048,0,0
16.90005048,3,0
16.90006048,2,0
16.90007048,0,0
17.00003048,3,0
17.00004048,4,0
17.00005048,0,0
17.00006048,2,0
17.00007048,0,0
17.10003048,3,0
17.10004048,0,0
17.10005048,1,0
17.10007048,1,0
17.20003048,2,0
17.20004048,3,0
17.20006048,2,0
17.30003048,4,0
17.30004048,3,0
17.30005048,1,0
17.30006048,0,0
17.30007048,3,0
17.40003048,2,0
17.40004048,3,0
17.40005048,1,0
17.40006048,4,0
17.40007048,2,0
17.50003048,1,0
17.50004048,3,0
17.50005048,1,0
17.50006048,2,0
17.50007048,3,0
17.60003048,4,0
17.60004048,2,0
17.60005048,0,0
17.60006048,4,0
17.60007048,3,0
17.70003048,1,0
17.70004048,4,0
17.70005048,1,0
17.70006048,0,0
17.70007048,2,0
17.80003048,1,0
17.80004048,4,0
17.80005048,1,0
17.80006048,2,0
17.80007048,0,0
17.90003048,1,0
17.90004048,0,0
17.90005048,3,0
17.90006048,4,0
17.90007048,2,0
18.00003048,1,0
18.00004048,2,0
18.00005048,1,0
18.00006048,4,0
18.00007048,3,0
18.10003048,1,0
18.10004048,2,0
18.10005048,0,0
18.10006048,1,0
18.10007048,3,0
18.20003048,2,0
18.20005048,4,0
18.20006048,1,0
18.30003048,1,0
18.30004048,4,0
18.30005048,1,0
18.30007048,3,0
18.40003048,3,0
18.40005048,0,0
18.40006048,4,0
18.40007048,0,0
18.50003048,3,0
18.50004048,4,0
18.50005048,0,0
18.50006048,2,0
18.50007048,1,0
18.60003048,4,0
18.60005048,0,0
18.60007048,2,0
18.70003048,1,0
18.70004048,2,0
18.70005048,4,0
18.70006048,2,0
18.80003048,4,0
18.80005048,0,0
18.80006048,1,0
18.80007048,3,0
18.90003048,4,0
18.90005048,4,0
18.90006048,2,0
18.90007048,3,0
19.00003048,2,0
19.00004048,3,0
19.00005048,0,0
19.00006048,1,0
19.00007048,2,0
19.10003048,1,0
19.10004048,2,0
19.10005048,4,0
19.10006048,2,0
19.20003048,4,0
19.20005048,3,0
19.20006048,4,0
19.20007048,3,0
19.30003048,2,0
19.30004048,3,0
19.30005048,4,0
19.30007048,0,0
19.40003048,4,0
19.40004048,2,0
19.40005048,0,0
19.40006048,4,0
19.40007048,3,0
19.50003048,1,0
19.50004048,4,0
19.50005048,0,0
19.50006048,2,0
19.50007048,0,0
19.60003048,2,0
19.60005048,0,0
19.60006048,1,0
19.60007048,3,0
19.70003048,3,0
19.70004048,2,0
19.70005048,4,0
19.70006048,1,0
19.80003048,4,0
19.80005048,1,0
19.80006048,2,0
19.80007048,0,0
19.90003048,4,0
19.90004048,0,0
19.90006048,4,0
19.90007048,3,0
20.00003048,3,0
20.00004048,0,0
20.00005048,3,0
20.00006048,4,0
20.00007048,3,0
20.10003048,4,0
20.10004048,2,0
20.10005048,1,0
20.10006048,0,0
20.10007048,3,0
20.20003048,3,0
20.20005048,0,0
20.20006048,2,0
20.20007048,1,0
20.30003048,3,0
20.30004048,2,0
20.30005048,4,0
20.30006048,0,0
20.40003048,2,0
20.40004048,4,0
20.40005048,3,0
20.40006048,1,0
20.50003048,2,0
20.50004048,3,0
20.50006048,0,0
20.60003048,1,1
20.60004048,4,0
20.60005048,3,0
20.60006048,4,0
20.60007048,1,0
20.70003048,2,1
20.70004048,3,0
20.70005048,1,0
20.70006048,0,0
20.70007048,3,0
20.80003048,4,1
20.80004048,0,0
20.80005048,4,0
20.80006048,1,0
20.80007048,0,0
20.90003048,3,1
20.90004048,2,0
20.90005048,0,0
20.90007048,1,0
21.00003048,2,0
21.00004048,3,0
21.00005048,4,0
21.00006048,2,0
21.00007048,1,0
21.10003048,1,1
21.10004048,2,0
21.10005048,0,0
21.10006048,4,0
21.10007048,2,0
21.20003048,3,1
21.20005048,1,0
21.20006048,2,0
21.20007048,1,0
21.30003048,1,1
21.30004048,0,0
21.30005048,1,0
21.30006048,4,0
21.30007048,2,0
21.40003048,1,1
21.40004048,0,0
21.40005048,3,0
21.40006048,0,0
21.40007048,1,0
21.50003048,3,1
21.50004048,2,0
21.50005048,1,0
21.50006048,0,0
21.50007048,1,0
21.60003048,4,1
21.60004048,0,0
21.60005048,1,0
21.60006048,4,0
21.60007048,2,0
21.70003048,3,1
21.70004048,4,0
21.70006048,2,0
21.80003048,3,1
21.80005048,0,0
21.80006048,1,0
21.90003048,3,1
21.90004048,0,0
21.90005048,1,0
21.90006048,2,0
21.90007048,1,0
22.00003048,4,1
22.00004048,0,0
22.00005048,4,0
22.00007048,1,0
22.10003048,4,1
22.10004048,2,0
22.10005048,0,0
22.10007048,1,0
22.20003048,1,1
22.20004048,3,0
22.20005048,4,0
22.20007048,2,0
22.30003048,3,1
22.30005048,4,0
22.30006048,0,1
22.30007048,3,0
22.40003048,3,1
22.40004048,2,0
22.40005048,3,0
22.40006048,2,0
22.40007048,1,0
22.50003048,2,1
22.50004048,4,0
22.50005048,0,1
22.50007048,2,0
22.60003048,3,1
22.60004048,0,0
22.60005048,4,0
22.60006048,1,0
22.60007048,2,0
22.70003048,2,1
22.70004048,4,0
22.70005048,3,0
22.70006048,4,0
22.70007048,0,0
22.80003048,3,1
22.80005048,4,0
22.80007048,2,0
22.90003048,3,0
22.90004048,0,1
22.90005048,2,0
22.90006048,0,0
23.00003048,3,0
23.00004048,4,0
23.00006048,0,0
23.10003048,0,0
23.10004048,4,0
23.10005048,1,0
23.10006048,0,0
23.20003048,2,0
23.20004048,0,1
23.20005048,1,0
23.20006048,0,0
23.30003048,2,0
23.30004048,3,0
23.30005048,4,0
23.30006048,0,0
23.40003048,2,0
23.40004048,1,0
23.40005048,0,1
23.40006048,1,0
23.50003048,4,0
23.50004048,0,0
23.50005048,2,0
23.50006048,0,0
23.60003048,3,0
23.60005048,0,0
23.60007048,3,0
23.70003048,1,0
23.70004048,2,0
23.70005048,3,0
23.70006048,1,0
23.70007048,3,0
23.80003048,4,0
23.80004048,3,0
23.80005048,1,0
23.80006048,0,1
23.80007048,1,0
23.90003048,3,0
23.90004048,0,0
23.90006048,4,1
23.90007048,0,0
24.00003048,1,0
24.00004048,2,0
24.00005048,4,0
24.00006048,1,1
24.00007048,2,0
24.10003048,1,0
24.10004048,2,0
24.10005048,0,0
24.10006048,2,1
24.10007048,0,0
24.20003048,1,0
24.20004048,0,0
24.20005048,3,0
24.20006048,2,1
24.30003048,1,0
24.30004048,4,0
24.30005048,0,0
24.30006048,1,1
24.30007048,3,0
24.40003048,3,0
24.40004048,4,0
24.40006048,2,1
24.40007048,0,0
24.50003048,1,0
24.50004048,0,0
24.50006048,0,1
24.50007048,2,0
24.60003048,4,0
24.60004048,2,0
24.60005048,1,0
24.60006048,0,1
24.60007048,3,0
24.70003048,3,1
24.70005048,0,0
24.70006048,4,1
24.70007048,3,0
24.80003048,3,1
24.80004048,4,0
24.80006048,4,1
24.80007048,0,0
24.90003048,4,0
24.90005048,0,0
24.90006048,4,1
24.90007048,1,0
25.00003048,3,1
25.00004048,0,0
25.00005048,4,0
25.00006048,2,1
25.00007048,3,0
25.10003048,1,0
25.10004048,0,0
25.10005048,3,0
25.10006048,2,1
25.10007048,0,0
25.20003048,3,1
25.20004048,4,0
25.20005048,1,0
25.20006048,4,1
25.20007048,2,0
25.30003048,3,1
25.30005048,4,0
25.30006048,0,1
25.30007048,2,0
25.40003048,2,0
25.40004048,4,0
25.40006048,0,1
25.40007048,1,0
25.50003048,1,0
25.50004048,4,0
25.50005048,1,0
25.50006048,4,1
25.50007048,3,0
25.60003048,4,0
25.60004048,2,0
25.60005048,0,0
25.60006048,4,1
25.60007048,3,0
25.70003048,1,0
25.70004048,0,1
25.70005048,3,0
25.70006048,0,1
25.70007048,2,0
25.80003048,2,0
25.80004048,4,0
25.80005048,0,0
25.80006048,1,0
25.90003048,4,0
25.90004048,3,1
25.90005048,0,0
25.90006048,2,0
26.00003048,2,0
26.00005048,4,0
26.00006048,1,0
26.10003048,3,1
26.10004048,4,0
26.10005048,3,0
26.20003048,1,0
26.20004048,0,0
26.20005048,3,0
26.20006048,0,0
26.30003048,2,0
26.30004048,0,0
26.30005048,4,0
26.30006048,0,0
26.40003048,3,1
26.40004048,0,0
26.40005048,1,0
26.40006048,2,0
26.50003048,2,0
26.50004048,3,1
26.50005048,0,0
26.60003048,1,0
26.60004048,0,0
26.60005048,4,0
26.60006048,3,0
26.70003048,2,0
26.70005048,0,0
26.70006048,2,0
26.80003048,4,0
26.80004048,2,0
26.80005048,0,0
26.80006048,1,0
26.90003048,4,0
26.90004048,0,0
26.90005048,4,0
26.90006048,1,0
27.00003048,4,0
27.00004048,2,0
27.00005048,1,0
27.00006048,0,0
27.10003048,4,0
27.10004048,0,0
27.10006048,1,0
27.10007048,3,0
27.20003048,1,0
27.20004048,2,0
27.20005048,4,0
27.20006048,0,0
27.20007048,3,0
27.30003048,1,0
27.30004048,3,0
27.30006048,2,0
27.30007048,3,0
27.40003048,3,0
27.40005048,3,0
27.40006048,1,0
27.40007048,0,0
27.50003048,3,0
27.50004048,4,0
27.50006048,2,0
27.60003048,1,0
27.60004048,4,0
27.60005048,0,0
27.60007048,3,0
27.70003048,1,0
27.70004048,4,0
27.70005048,0,0
27.70006048,2,0
27.70007048,3,0
27.80003048,4,0
27.80004048,0,0
27.80005048,4,0
27.80006048,1,0
27.80007048,0,0
27.90003048,2,0
27.90004048,4,0
27.90005048,3,0
27.90006048,1,0
27.90007048,2,0
28.00003048,2,0
28.00004048,4,0
28.00005048,3,0
28.00006048,0,0
28.00007048,2,0
28.10003048,4,0
28.10004048,0,0
28.10005048,4,0
28.10007048,2,0
28.20003048,3,0
28.20005048,0,0
28.20006048,1,0
28.30003048,1,0
28.30004048,4,0
28.30005048,3,0
28.30006048,4,0
28.30007048,3,0
28.40003048,1,0
28.40004048,4,0
28.40005048,3,0
28.40006048,4,0
28.40007048,3,0
28.50003048,3,0
28.50005048,3,0
28.50006048,1,0
28.50007048,0,0
28.60003048,2,0
28.60004048,4,0
28.60005048,1,0
28.60006048,2,0
28.60007048,0,0
28.70003048,3,0
28.70004048,0,0
28.70005048,3,0
28.70006048,1,0
28.70007048,0,0
28.80003048,4,0
28.80004048,3,0
28.80005048,1,0
28.80006048,4,0
28.80007048,2,0
28.90003048,4,0
28.90005048,1,0
28.90006048,4,0
28.90007048,0,0
29.00003048,4,0
29.00004048,3,0
29.00005048,1,0
29.00006048,2,0
29.10003048,4,0
29.10004048,0,0
29.10006048,1,1
29.20003048,2,0
29.20004048,3,1
29.20005048,1,0
29.20007048,0,0
29.30003048,1,0
29.30004048,4,0
29.30006048,2,0
29.30007048,3,0
29.40003048,2,0
29.40004048,0,0
29.40005048,3,0
29.40006048,1,0
29.40007048,0,0
29.50003048,2,0
29.50004048,3,0
29.50005048,0,0
29.50007048,3,0
29.60003048,1,0
29.60004048,4,0
29.60005048,0,0
29.60007048,3,0
29.70003048,1,0
29.70004048,0,0
29.70006048,1,0
29.70007048,0,0
29.80003048,4,0
29.80004048,3,0
29.80005048,0,0
29.80006048,4,0
29.80007048,3,0
29.90003048,4,0
29.90004048,0,0
29.90005048,1,0
29.90006048,4,0
29.90007048,1,0
30.00003048,1,0
30.00004048,2,0
30.00005048,1,0
30.00006048,4,0
30.00007048,3,0
30.10003048,4,0
30.10004048,2,0
30.10005048,4,0
30.10006048,2,0
30.10007048,0,0
30.20003048,1,0
30.20004048,4,0
30.20005048,3,0
30.20006048,1,0
30.20007048,3,0
30.30003048,1,0
30.30004048,0,0
30.30006048,1,0
30.30007048,3,0
30.40003048,3,0
30.40004048,2,0
30.40005048,0,0
30.40006048,2,0
30.40007048,0,0
30.50003048,3,0
30.50005048,4,0
30.50006048,2,0
30.60003048,1,0
30.60004048,4,0
30.60005048,1,0
30.60006048,4,0
30.60007048,2,0
30.70003048,1,0
30.70004048,0,0
30.70005048,3,0
30.70006048,2,0
30.70007048,3,0
30.80003048,2,0
30.80005048,3,0
30.80006048,1,0
30.90003048,2,0
30.90004048,4,0
30.90005048,3,0
30.90006048,0,0
30.90007048,2,0
31.00003048,3,0
31.00004048,2,0
31.00005048,1,0
31.00007048,1,0
31.10003048,2,0
31.10005048,0,0
31.10007048,3,0
31.20003048,4,0
31.20004048,2,0
31.20005048,3,0
31.20006048,0,0
31.20007048,3,0
31.30003048,1,0
31.30004048,2,0
31.30005048,4,0
31.30006048,2,0
31.30007048,1,0
31.40003048,2,0
31.40004048,3,0
31.40005048,0,0
31.40006048,1,0
31.50003048,4,0
31.50004048,3,0
31.50005048,1,0
31.50006048,0,0
31.60003048,1,0
31.60004048,0,0
31.60006048,1,0
31.60007048,3,0
31.70003048,4,0
31.70004048,3,0
31.70005048,1,0
31.70006048,4,0
31.70007048,1,0
31.80003048,4,0
31.80004048,2,0
31.80005048,3,0
31.80006048,4,0
31.80007048,1,0
31.90003048,1,0
31.90004048,2,0
31.90005048,1,0
31.90006048,2,0
31.90007048,0,0
32.00003048,2,0
32.00004048,4,0
32.00006048,2,0
32.10003048,3,0
32.10005048,3,0
32.10006048,0,0
32.10007048,2,0
32.20003048,4,0
32.20004048,3,0
32.20006048,4,0
32.20007048,1,0
32.30003048,3,0
32.30004048,4,0
32.30005048,0,0
32.30006048,4,0
32.30007048,1,0
32.40003048,2,0
32.40004048,4,0
32.40005048,3,0
32.40006048,4,0
32.40007048,3,0
32.50003048,4,0
